ItemNumber,Category1Id,Category1Name,Category2Id,Category2Name,Title,BrandId,BrandName,CopyDescription,CopyNotes,CopyBullet1,CopyBullet2,CopyBullet3,PrimarySmallImage,PrimaryLargeImage,AdditionalImage1Small,AdditionalImage1Large,Quantity,RetailPrice,SalePrice,Number,
31411459778,3,Personal Accessories,14,Watches,Lux,11,Timex,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,226,170.68,170.68,0.4597776,459778
3141128568,3,Personal Accessories,14,Watches,Sam,11,Timex,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,835,47.3,47.3,0.0285684,28568
31411632888,3,Personal Accessories,14,Watches,TX,11,Timex,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,423,193.6,193.6,0.6328876,632888
31411401520,3,Personal Accessories,14,Watches,Legend,11,Timex,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,188,264.82,264.82,0.4015203,401520
3141185410,3,Personal Accessories,14,Watches,Zodiak,11,Timex,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,81,110.64,110.64,0.0854096,85410
31411940706,3,Personal Accessories,14,Watches,Kodiak,11,Timex,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,121,133.68,133.68,0.9407063,940706
31512285889,3,Personal Accessories,15,Eyewear,Polar Sun,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,85,59.7,59.7,0.2858888,285889
31512386096,3,Personal Accessories,15,Eyewear,Polar Ice,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,37,90.62,90.62,0.3860961,386096
31512915969,3,Personal Accessories,15,Eyewear,Polar Sports,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,27,116.75,116.75,0.9159688,915969
31512579894,3,Personal Accessories,15,Eyewear,Polar Extreme,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,9,141.56,141.56,0.5798939,579894
31512366972,3,Personal Accessories,15,Eyewear,Bella,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,689,67.5,67.5,0.3669718,366972
31512661339,3,Personal Accessories,15,Eyewear,Capri,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,1114,38.3,38.3,0.6613393,661339
31512580328,3,Personal Accessories,15,Eyewear,Cat Eye,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,2931,32.2,32.2,0.5803275,580328
31512856079,3,Personal Accessories,15,Eyewear,Dante,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,994,45.31,45.31,0.8560790,856079
31512554083,3,Personal Accessories,15,Eyewear,Fairway,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,1373,21.25,21.25,0.5540828,554083
31512783491,3,Personal Accessories,15,Eyewear,Inferno,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,1493,68.19,68.19,0.7834910,783491
31512864236,3,Personal Accessories,15,Eyewear,Maximus,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,1320,87.44,87.44,0.8642358,864236
31512440447,3,Personal Accessories,15,Eyewear,Trendi,12,Costa,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,435,50.56,50.56,0.4404472,440447
